"","addr_state","grade","year(issue_d)","sum(loan_amnt)","sum(total_pymnt)","mean(int_rate)","mean(UNEMP_RATE_ISSUE_DT)","mean(AGE)","mean(fico_range_low)"
"1999","VT","B",2011,45825,45841.6323954283,10.9883333333333,5.38333333333333,938.666666666667,710
"2000","VT","B",2012,365050,409665.115721,11.91,4.91470588235294,798.029411764706,701.029411764706
"2001","VT","B",2013,593400,643892.393501,11.8676923076923,4.33846153846154,775.865384615385,697.115384615385
"2002","VT","B",2014,1365975,1451208.60795621,11.1299090909091,3.94,753.136363636364,693.636363636364
"2003","VT","B",2015,2698250,2064961.44712431,9.98782407407407,3.53888888888889,535.902777777778,692.75462962963
"2004","VT","C",2008,10000,12081.2736309803,12.72,5.4,1095,680
"2005","VT","C",2009,14500,5079.04,13.16,7,488,710
"2006","VT","C",2010,21250,15602.8875625176,13.89,6.16666666666667,781,690
"2007","VT","C",2011,27700,24065.9117227081,14.08,5.425,632,675
"2008","VT","C",2012,223625,222073.957568,15.3744,4.868,NA,681.8
"2009","VT","C",2013,379800,437768.334061,15.3578787878788,4.31515151515152,792.272727272727,679.545454545455
"2010","VT","C",2014,1130650,1181362.56956004,13.9842105263158,3.92526315789474,691.673684210526,683.947368421053
"2011","VT","C",2015,1514275,1249524.34790395,13.1630534351145,3.56412213740458,509.099236641221,686.603053435114
"2012","VT","D",2011,16600,20749.5652183402,15.785,5.35,959.5,667.5
"2013","VT","D",2012,160625,164192.805787,18.1623076923077,4.90769230769231,760.384615384615,667.692307692308
"2014","VT","D",2013,119850,154956.871816,18.7591666666667,4.33333333333333,951.083333333333,677.083333333333
"2015","VT","D",2014,548975,564257.0761274,16.7669565217391,3.93260869565217,647.065217391304,675.760869565217
"2016","VT","D",2015,747125,599321.87808887,16.5342666666667,3.52933333333333,NA,677.666666666667
"2017","VT","E",2012,35000,47788.16006,21.49,4.7,1095,690
"2018","VT","E",2013,45700,59960.156579,21.1983333333333,4.31666666666667,862.833333333333,673.333333333333
"2019","VT","E",2014,231750,271478.010011775,20.5620833333333,3.9375,654.333333333333,674.583333333333
"2020","VT","E",2015,205550,141865.297166126,18.7805,3.555,467.45,683.75
"2021","VT","F",2012,35000,48958.2199,23.28,4.7,1095,670
"2022","VT","F",2013,8725,12273.51997,23.7,4.1,1096,660
"2023","VT","F",2014,67500,71051.055,23.7357142857143,3.91428571428571,491.857142857143,678.571428571429
"2024","VT","F",2015,1025,1049.95,24.5,3.8,790,675
"2025","VT","G",2015,13300,8382.19,27.9,3.45,395.5,680
"2026","WA","A",2007,9000,9589.9325399661,7.54,4.73333333333333,517.666666666667,776.666666666667
"2027","WA","A",2008,49075,44422.8116947897,8.70857142857143,5.62857142857143,695.571428571429,747.857142857143
"2028","WA","A",2009,128900,133068.160429838,8.68777777777778,9.48888888888889,651,748.888888888889
"2029","WA","A",2010,384350,368499.169275732,7.00023255813954,9.87674418604651,757.674418604651,752.790697674419
"2030","WA","A",2011,1093525,1166025.62150752,7.25495798319328,9.11848739495798,806.201680672269,744.495798319328
"2031","WA","A",2012,2428775,2624652.208381,7.60802575107296,8.00171673819743,NA,741.094420600858
"2032","WA","A",2013,5954300,6486065.549986,7.72452196382429,6.88294573643411,791.209302325581,725.78811369509
"2033","WA","A",2014,11344125,11573651.2155833,7.46877792378449,6.07201051248357,726.80420499343,720.256241787122
"2034","WA","A",2015,20948925,15491955.2205064,6.93971870604782,5.61666666666667,NA,717.1870604782
"2035","WA","B",2007,25000,27752.4415750738,9.01,4.8,578,820
"2036","WA","B",2008,86550,85589.472375457,10.1388888888889,5.37777777777778,1014,716.666666666667
"2037","WA","B",2009,228975,256807.297223676,11.775,9.69230769230769,736.230769230769,721.346153846154
"2038","WA","B",2010,378850,389600.218442686,10.8655813953488,9.92325581395349,784.511627906977,716.162790697674
"2039","WA","B",2011,1245275,1395368.04322665,10.9523770491803,9.12377049180328,818.549180327869,707.622950819672
"2040","WA","B",2012,4163350,4546070.106972,12.1994430379747,7.88632911392405,NA,696.987341772152
"2041","WA","B",2013,13524850,15014372.711802,11.7603782735209,6.92424830261882,765.874878758487,692.846750727449
"2042","WA","B",2014,14670575,15412985.2515326,11.2396826758148,6.09888507718696,710.077186963979,692.345626072041
"2043","WA","B",2015,24396700,18425669.0605793,10.0410657009829,5.61577858251423,NA,690.289705121573
"2044","WA","C",2007,87725,94597.7428428383,10.6725,4.8,894.25,692.5
"2045","WA","C",2008,50900,41350.8547934751,11.5057142857143,5.08571428571429,747.714285714286,695
"2046","WA","C",2009,290500,293029.525925856,13.2367857142857,9.47142857142857,725.035714285714,705.714285714286
"2047","WA","C",2010,379600,406282.496216899,13.4469047619048,9.90952380952381,836.452380952381,689.52380952381
"2048","WA","C",2011,410850,458774.301419107,13.9547169811321,9.19811320754717,809.528301886792,684.716981132075
"2049","WA","C",2012,2732625,3083176.984072,15.355611814346,7.90632911392405,748.53164556962,680.464135021097
"2050","WA","C",2013,7606550,8529023.998045,15.3682651391162,6.89607201309329,727.225859247136,681.39116202946
"2051","WA","C",2014,12228375,12742781.8241894,14.075216080402,6.0764824120603,NA,681.100502512563
"2052","WA","C",2015,21359875,16914645.2071922,13.2933868194842,5.61604584527221,498.339255014327,682.575931232092
"2053","WA","D",2008,68375,68542.5748711915,13.622,5.94,778.2,694
"2054","WA","D",2009,202000,239811.175787482,14.8015789473684,9.13157894736842,826.894736842105,685.263157894737
"2055","WA","D",2010,304800,306374.24246327,15.2192307692308,10,695.269230769231,682.307692307692
"2056","WA","D",2011,207225,220827.699429838,16.4960869565217,9.05652173913044,786.565217391304,671.086956521739
"2057","WA","D",2012,1797125,1959155.010957,18.2533076923077,7.88615384615385,705.923076923077,672.076923076923
"2058","WA","D",2013,3790525,4368639.268015,18.6319602272727,6.90397727272727,NA,678.721590909091
"2059","WA","D",2014,5277675,5673793.13282339,17.0048337028825,6.07827050997783,650.676274944568,677.339246119734
"2060","WA","D",2015,9310875,7742911.36287761,16.5997657393851,5.61844802342606,488.14494875549,680.505124450952
"2061","WA","E",2009,119300,131762.635621234,16.4036363636364,9.63636363636364,835.181818181818,678.181818181818
"2062","WA","E",2010,70000,83434.5895755029,17.016,10.04,798.2,664
"2063","WA","E",2011,118950,152617.570918629,17.87125,9.3,982,670
"2064","WA","E",2012,430625,460734.93644,20.7247619047619,8.10952380952381,531.809523809524,665.952380952381
"2065","WA","E",2013,700100,840024.82324,21.5854838709677,6.85806451612903,686.435483870968,676.370967741935
"2066","WA","E",2014,1375725,1404453.45334248,20.5446043165468,6.08345323741007,592.956834532374,676.151079136691
"2067","WA","E",2015,2653475,2069600.63740755,19.1525373134328,5.61542288557214,486.830845771144,676.417910447761
"2068","WA","F",2009,7000,7857.2634652528,17.58,9.6,365,710
"2069","WA","F",2010,26000,6858.3933666251,19.045,9.8,609.5,667.5
"2070","WA","F",2011,44800,54471.5834409454,20.8175,9.125,723,670
"2071","WA","F",2012,31100,9499.37,23.73,7.6,137,662.5
"2072","WA","F",2013,143200,147984.737797,23.7155555555556,6.83333333333333,762.555555555556,675.833333333333
"2073","WA","F",2014,428650,456876.160266396,24.2710638297872,6.12553191489362,643.106382978723,675.851063829787
"2074","WA","F",2015,282625,200248.75463812,23.4153333333333,5.62,473.2,674.5
"2075","WA","G",2008,24000,2629.08,18.72,6.4,92,665
"2076","WA","G",2009,25000,29426.0652200255,18.84,9.6,427,710
"2077","WA","G",2010,24000,31617.1088042098,20.03,9.6,882,685
"2078","WA","G",2014,29450,38510.3867485066,25.84,6,558.666666666667,673.333333333333
"2079","WA","G",2015,58900,41721.7861055134,27.08,5.6,NA,675
"2080","WI","A",2007,35000,38454.2327106288,7.69666666666667,5.03333333333333,918.666666666667,768.333333333333
"2081","WI","A",2008,28525,32116.8572782752,8.3325,5.025,768.75,742.5
"2082","WI","A",2009,94300,106356.684979666,8.67615384615385,8.85384615384615,932,756.538461538462
"2083","WI","A",2010,318325,319823.307005641,7.19829268292683,8.52195121951219,829.439024390244,754.878048780488
"2084","WI","A",2011,537100,581636.040865375,6.95655172413793,7.67586206896552,792.793103448276,751.293103448276
"2085","WI","A",2012,1442850,1509864.827496,7.5540625,7.01171875,778.625,746.5625
"2086","WI","A",2013,3278250,3611261.356862,7.70581818181818,6.49818181818182,849.309090909091,730.522727272727
"2087","WI","A",2014,6865625,6994296.42660278,7.47793032786885,5.29938524590164,736.553278688525,722.397540983607
"2088","WI","A",2015,14927025,10601694.5157045,6.85671669793621,4.53527204502814,554.912757973734,721.130393996248
"2089","WI","B",2007,11400,13147.4930104472,9.485,5.05,1096,712.5
"2090","WI","B",2008,39300,44375.066845647,10.266,5.44,815.2,723
"2091","WI","B",2009,167300,193170.92868114,11.6770588235294,8.91176470588235,800.352941176471,729.117647058824
"2092","WI","B",2010,333950,364997.427787273,10.5769696969697,8.66363636363636,756.424242424242,715.909090909091
"2093","WI","B",2011,434900,448917.919762769,10.9462790697674,7.60697674418605,751.511627906977,708.023255813953
"2094","WI","B",2012,2048175,2330772.032203,12.05,6.98578947368421,837.457894736842,701.210526315789
"2095","WI","B",2013,6319525,7052127.250705,11.7228076923077,6.5675,783.994230769231,694.730769230769
"2096","WI","B",2014,8879150,9248990.02273735,11.1981586402266,5.35594900849858,703.686968838527,693.50566572238
"2097","WI","B",2015,15032000,11315600.3807265,9.94802241793435,4.52457966373098,515.110488390713,691.609287429944
"2098","WI","C",2007,5000,5912.0529976853,11.22,5,1096,670
"2099","WI","C",2008,21200,25031.1900887151,11.22,4.5,1035.5,705
"2100","WI","C",2009,148300,140744.677222002,13.5178571428571,8.78571428571428,671.5,701.428571428571
"2101","WI","C",2010,159400,162870.669226554,13.2425,8.685,735.35,685
"2102","WI","C",2011,134600,133112.102345444,13.9442857142857,7.61428571428571,778.809523809524,680.238095238095
"2103","WI","C",2012,1210650,1324024.0841,15.3222330097087,7,705.184466019418,678.883495145631
"2104","WI","C",2013,3663950,4059746.313826,15.4405501618123,6.55954692556634,709.724919093851,685.711974110032
"2105","WI","C",2014,6812275,7188295.70239214,14.0287012987013,5.3211038961039,NA,682.491883116883
"2106","WI","C",2015,11509150,8858887.85452573,13.2515092502434,4.53680623174294,NA,683.179162609542
"2107","WI","D",2007,10000,12060.0673626805,12.8,4.8,974,660
"2108","WI","D",2009,107000,96880.7752836204,14.7333333333333,8.98333333333333,471.666666666667,727.5
"2109","WI","D",2010,27375,31989.6422416344,15.43,8.64,877,673
"2110","WI","D",2011,204900,225889.974412911,16.524375,7.6125,787.9375,674.6875
"2111","WI","D",2012,650300,744645.495745,18.4074468085106,6.98510638297872,691.702127659574,671.489361702128
"2112","WI","D",2013,1367825,1527826.997574,18.7407142857143,6.59357142857143,685.085714285714,677.928571428571
"2113","WI","D",2014,2406750,2472034.13781329,17.0893449781659,5.34410480349345,631.917030567686,678.515283842795
"2114","WI","D",2015,4010925,3106654.66973474,16.6019073569482,4.54196185286104,480.457765667575,677.888283378747
"2115","WI","E",2009,12450,15827.383319404,16.32,8.6,1126,665
"2116","WI","E",2010,2400,3072.7730728939,16.82,8.4,1127,665
"2117","WI","E",2011,45000,57292.7483478535,17.935,7.85,1065.5,675
"2118","WI","E",2012,211925,225278.62603,20.6290909090909,7,727.181818181818,673.181818181818
"2119","WI","E",2013,298975,346636.969913,21.5359375,6.621875,631.28125,672.8125
"2120","WI","E",2014,860150,873461.040021388,20.1873255813953,5.33837209302326,641.802325581395,676.918604651163
"2121","WI","E",2015,1170075,961630.949205294,18.9822857142857,4.54952380952381,NA,680.714285714286
"2122","WI","F",2011,5000,6530.0237245751,18.25,7.9,1096,660
"2123","WI","F",2013,13800,17403.055846,23.995,6.6,791,671.25
"2124","WI","F",2014,207125,201627.375499849,23.8185185185185,5.33703703703704,NA,673.333333333333
"2125","WI","F",2015,117950,77584.1100003225,23.0614285714286,4.49285714285714,337.285714285714,675
"2126","WI","G",2014,9850,10658.9,25.8,4.8,821,735
"2127","WI","G",2015,7200,898.47,26.77,4.4,213,665
"2128","WV","A",2009,46050,49762.76099058,8.34333333333333,8,816,763.333333333333
"2129","WV","A",2010,122025,132768.809765105,6.71125,8.6375,835.5,765.625
"2130","WV","A",2011,230325,219729.589799665,7.2025,7.95416666666667,790.5,750.208333333333
"2131","WV","A",2012,634525,701378.49668,7.3148275862069,7.4551724137931,922.258620689655,748.793103448276
"2132","WV","A",2013,1203100,1332988.83163,7.71082352941176,6.70470588235294,807.023529411765,738.764705882353
"2133","WV","A",2014,2289650,2306327.26105139,7.41857954545455,6.59886363636364,726.323863636364,723.721590909091
"2134","WV","A",2015,4226425,3041746.94937519,6.78808049535604,6.73312693498452,546.84520123839,723.637770897833
"2135","WV","B",2008,6600,7380.451059726,10.83,4.5,547,710
"2136","WV","B",2009,43050,51160.584999114,11.43,8.3,989.25,721.25
"2137","WV","B",2010,111750,113949.938477858,10.672,8.55,767,721.5
"2138","WV","B",2011,175675,193630.920523025,10.8373684210526,7.98421052631579,792,708.421052631579
"2139","WV","B",2012,784350,906367.645104,12.0965151515152,7.48484848484848,846.969696969697,698.030303030303
"2140","WV","B",2013,2314975,2554976.472282,11.8751063829787,6.64840425531915,770.765957446809,695.132978723404
"2141","WV","B",2014,3188175,3341100.85156252,11.2404089219331,6.61561338289963,768.03717472119,690.46468401487
"2142","WV","B",2015,4491250,3253350.61237538,10.1433687002653,6.73129973474801,550.368700265252,694.376657824934
"2143","WV","C",2008,2400,2878.7811208262,12.22,4.1,1126,675
"2144","WV","C",2009,38200,41233.2165029145,13.466,7.94,NA,682
"2145","WV","C",2010,70100,71243.5015300258,13.9572727272727,8.58181818181818,929.636363636364,675.454545454545
"2146","WV","C",2011,97700,118421.80561792,13.75,7.9,1011.55555555556,690
"2147","WV","C",2012,394700,448412.581947,15.24,7.46923076923077,814.333333333333,677.307692307692
"2148","WV","C",2013,1393675,1627951.874633,15.3662280701754,6.69824561403509,828.912280701754,688.245614035088
"2149","WV","C",2014,2425575,2598447.69441073,14.0538785046729,6.60700934579439,723.934579439252,681.331775700935
"2150","WV","C",2015,3398975,2622774.55157623,13.3431456953642,6.74304635761589,NA,683.493377483444
"2151","WV","D",2009,12000,14884.0138238839,15.165,8.2,928.5,662.5
"2152","WV","D",2010,25000,30077.3530115386,14.8616666666667,8.6,847.333333333333,667.5
"2153","WV","D",2011,27800,34887.2310083852,15.58,8.03333333333333,1106,668.333333333333
"2154","WV","D",2012,211250,252493.328541,18.205,7.50714285714286,738.642857142857,677.5
"2155","WV","D",2013,631625,749499.878191,18.5372058823529,6.67205882352941,745.985294117647,680.514705882353
"2156","WV","D",2014,934150,1017337.65110169,16.872808988764,6.58089887640449,692.932584269663,679.269662921348
"2157","WV","D",2015,1493475,1171930.75307064,16.7558646616541,6.77368421052632,491.511278195489,676.804511278195
"2158","WV","E",2009,37000,45236.1541455975,16.8966666666667,7.73333333333333,973.666666666667,668.333333333333
"2159","WV","E",2010,10000,8568.02,16.45,8.4,854,660
"2160","WV","E",2012,20000,6735.42,20.5,7.5,273,660
"2161","WV","E",2013,125275,156149.693377,21.4983333333333,6.65,755.75,670
"2162","WV","E",2014,379975,430651.179841803,20.3048780487805,6.61219512195122,720.926829268293,672.560975609756
"2163","WV","E",2015,454550,311191.809392523,19.2171111111111,6.80666666666667,471.733333333333,682.444444444444
"2164","WV","F",2010,25000,31878.5948735999,19.29,8.7,731,660
"2165","WV","F",2014,46750,59936.6241692504,23.6975,6.625,829.125,673.125
"2166","WV","F",2015,12200,8914.22,21.99,6.7,319.5,677.5
"2167","WY","A",2009,26400,28823.8548020064,7.9325,6.975,730.25,771.25
"2168","WY","A",2010,21000,22983.3811864757,7.38,6.725,685,753.75
"2169","WY","A",2011,54225,59601.4365297288,6.79714285714286,5.8,917.857142857143,745
"2170","WY","A",2012,213500,237377.541996,7.7844,5.32,858.96,737.4
"2171","WY","A",2013,812675,867877.678896,7.83117647058824,4.64117647058824,832.333333333333,727.156862745098
"2172","WY","A",2014,1366175,1398695.6035786,7.54698924731183,4.15698924731183,697.010752688172,724.354838709677
"2173","WY","A",2015,1999275,1507462.45388292,6.91136054421769,4.27619047619048,532.054421768707,725.952380952381
"2174","WY","B",2007,10000,6778.2587416805,8.7,2.8,852,755
"2175","WY","B",2009,42000,49665.6389498907,11.215,6.75,1096,767.5
"2176","WY","B",2010,74050,82240.2736559636,10.75875,6.55,829.5,725
"2177","WY","B",2011,144000,164197.302530671,10.9292307692308,5.7,805.923076923077,712.307692307692
"2178","WY","B",2012,382800,435421.664925,12.3638888888889,5.28055555555556,776.444444444444,696.805555555556
"2179","WY","B",2013,1239675,1382620.958071,11.7804395604396,4.62857142857143,781.846153846154,693.131868131868
"2180","WY","B",2014,1762500,1878526.73404355,11.2750793650794,4.16984126984127,720.587301587302,690.039682539683
"2181","WY","B",2015,2674525,2034583.15328307,9.9485046728972,4.27803738317757,507.257009345794,694.766355140187
"2182","WY","C",2009,37625,43185.9366401761,13.015,5.925,661.5,703.75
"2183","WY","C",2010,56450,68886.568033308,13.6385714285714,6.6,1061,685
"2184","WY","C",2011,35600,41356.1055426979,13.8475,5.725,639.75,683.75
"2185","WY","C",2012,263250,281666.288947,15.4259090909091,5.25454545454545,828.045454545455,678.181818181818
